active,food,food id,cooked/raw ratio,shelf stable,shelf stable after opening,frozen,canned,plastic bag,package,unit,price,price confirmed,price/g,source,note on package,note
TRUE,七味唐辛子,,,TRUE,TRUE,FALSE,,,14,g,¥431,TRUE,¥30.8,https://www.amazon.co.jp/%E5%85%AB%E5%B9%A1%E5%B1%8B%E7%A4%92%E4%BA%94%E9%83%8E-%E4%B8%83%E5%91%B3%E5%94%90%E8%BE%9B%E5%AD%90-%E7%BC%B6-14g/dp/B00BTWDBH2/,,
TRUE,hot sauce,,,TRUE,TRUE,FALSE,,,150,ml,¥700,TRUE,¥4.7,,,
TRUE,カレー粉,2407,,TRUE,TRUE,FALSE,,,400,g,"¥1,627",TRUE,¥4.1,https://www.amazon.co.jp/%E3%82%AB%E3%83%AC%E3%83%BC%E7%B2%89-%E3%82%A8%E3%82%B9%E3%83%93%E3%83%BC%E9%A3%9F%E5%93%81-%E3%82%AB%E3%83%AC%E3%83%BC400g/dp/B001HZAHVY/,250 皿分 (1.6g each),
TRUE,おろし生しょうが,2415,,TRUE,TRUE,FALSE,,,270,g,¥503,TRUE,¥1.9,https://www.amazon.co.jp/S-B-%E3%81%8A%E3%82%8D%E3%81%97%E7%94%9F%E3%81%97%E3%82%87%E3%81%86%E3%81%8C-%E7%84%A1%E7%9D%80%E8%89%B2-270g/dp/B004WHTXNM/,,
TRUE,しょうが,,,TRUE,TRUE,FALSE,,,,,,,#DIV/0!,,,
TRUE,しょうが粉末,2414,,TRUE,TRUE,FALSE,,,100,g,¥790,TRUE,¥7.9,https://www.amazon.co.jp/%E7%94%9F%E5%A7%9C%E7%B2%89%E6%9C%AB-%E5%9B%BD%E5%86%85%E7%B2%89%E6%9C%AB%E6%AE%BA%E8%8F%8C-%E3%82%B8%E3%83%B3%E3%82%B8%E3%83%A3%E3%83%BC-NICHIGA-%E3%83%8B%E3%83%81%E3%82%AC/dp/B01MYTWQV4/?th=1,,
TRUE,garlic paste,2423,,TRUE,TRUE,FALSE,,,1000,g,"¥1,252",TRUE,¥1.3,https://www.amazon.co.jp/%E3%83%A6%E3%82%A6%E3%82%AD%E9%A3%9F%E5%93%81-%E3%83%A6%E3%82%A6%E3%82%AD-%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F%E3%81%8A%E3%82%8D%E3%81%97-1kg/dp/B004MH7514/?th=1,,
TRUE,おろし生にんにく,2423,,TRUE,TRUE,FALSE,,,290,g,¥486,TRUE,¥1.7,https://www.amazon.co.jp/S-B-%E3%81%8A%E3%82%8D%E3%81%97%E7%94%9F%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F-%E7%84%A1%E7%9D%80%E8%89%B2-290g/dp/B007UWNOXG/,,
TRUE,garlic,0726,,TRUE,TRUE,FALSE,,,500,g,"¥1,300",TRUE,¥2.6,https://www.amazon.co.jp/%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F-%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%94%A3-500g-%E7%A6%8F%E5%9C%B0%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E5%85%AD%E7%89%87%E7%A8%AE-%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E5%85%AB%E7%94%B2%E7%94%B0%E8%BE%B2%E5%A0%B4/dp/B0D224CD59/,,
TRUE,garlic,0726,,TRUE,TRUE,FALSE,,,500,g,"¥1,750",TRUE,¥3.5,https://www.amazon.co.jp/%E3%80%90%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%94%A3%E3%80%91%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F-L%E3%82%B5%E3%82%A4%E3%82%BA-%E3%83%90%E3%83%A9%E5%A3%B2%E3%82%8A-%E9%9D%92%E6%A3%AE%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F-%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E5%85%AD%E7%89%87%E7%A8%AE/dp/B0DWX6L9KL/,,
TRUE,ガーリックパウダー,2421,,TRUE,TRUE,FALSE,,,1000,g,"¥2,450",TRUE,¥2.5,https://www.amazon.co.jp/GABAN-%E3%82%AE%E3%83%A3%E3%83%90%E3%83%B3-%E3%82%AC%E3%83%BC%E3%83%AA%E3%83%83%E3%82%AF%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-1K-%E8%A2%8B%E5%85%A5%E3%82%8A/dp/B009JR5CL2/,,
TRUE,ガーリックパウダー,2421,,TRUE,TRUE,FALSE,,,130,g,"¥1,488",TRUE,¥11.4,https://www.amazon.co.jp/by-Amazon-301477-%E3%82%AC%E3%83%BC%E3%83%AA%E3%83%83%E3%82%AF%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-130g/dp/B0DNSGN9H6/,,
TRUE,からし 粉,2403,,TRUE,TRUE,FALSE,,,600,g,"¥1,180",TRUE,¥2.0,https://www.amazon.co.jp/%E5%B1%B1%E6%B8%85-%E9%AC%BC%E3%81%8B%E3%82%89%E3%81%97-200g%C3%973%E8%A2%8B/dp/B07PJF8T4V/,,
TRUE,cinnamon 粉,2413,,TRUE,TRUE,FALSE,,,300,g,"¥1,599",TRUE,¥5.3,https://www.amazon.co.jp/GABAN-%E3%82%AE%E3%83%A3%E3%83%90%E3%83%B3-%E3%82%B7%E3%83%8A%E3%83%A2%E3%83%B3%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC300g/dp/B002ZB8J82/?th=1,,
TRUE,クローブ 粉,2408,,TRUE,TRUE,FALSE,,,50,g,¥750,TRUE,¥15.0,https://www.amazon.co.jp/JEAU-CHAU-%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%96%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-50g-%E3%82%A4%E3%83%B3%E3%83%89%E3%83%8D%E3%82%B7%E3%82%A2%E7%94%A3/dp/B09W2GDHV8/,,
TRUE,バジル 粉,2424,,TRUE,TRUE,FALSE,,,100,g,"¥1,150",TRUE,¥11.5,https://www.amazon.co.jp/GABAN-%E3%82%AE%E3%83%A3%E3%83%90%E3%83%B3-%E3%83%90%E3%82%B8%E3%83%AB-%E3%81%BF%E3%81%98%E3%82%93%E5%88%87%E3%82%8A-100g/dp/B004WHT9G8/,,
TRUE,パプリカ粉,2426,,TRUE,TRUE,FALSE,,,1000,g,"¥2,430",TRUE,¥2.4,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%91%E3%82%A4%E3%82%B9-%E3%83%91%E3%83%97%E3%83%AA%E3%82%AB-Paprika-powder-%E7%B2%89%E6%9C%AB-%E8%89%B2%E3%81%A5%E3%81%91/dp/B01AD5GPWI/?th=1,,
TRUE,セージ粉,2416,,TRUE,TRUE,FALSE,,,100,g,¥522,TRUE,¥5.2,https://www.amazon.co.jp/%E3%82%BB%E3%83%BC%E3%82%B8%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-100g-%E3%83%8F%E3%83%BC%E3%83%96%E3%83%86%E3%82%A3%E3%83%BC-common-%E3%83%A4%E3%82%AF%E3%83%A8%E3%82%A6%E3%82%B5%E3%83%AB%E3%83%93%E3%82%A2/dp/B008ZV07OU/?th=1,,
TRUE,vanilla,,,TRUE,TRUE,FALSE,,,30,g,¥443,TRUE,¥14.8,https://www.amazon.co.jp/%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88-%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%96%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-30g/dp/B0074Z93WA/?th=1,,
TRUE,宇治抹茶,2259,,TRUE,TRUE,FALSE,,TRUE,100,g,"¥1,600",TRUE,¥16.0,https://www.amazon.co.jp/%E6%BF%83%E3%81%84%E5%AE%87%E6%B2%BB%E6%8A%B9%E8%8C%B6-%E3%81%8A%E6%96%99%E7%90%86%E3%82%84%E3%81%8A%E8%8F%93%E5%AD%90%E4%BD%9C%E3%82%8A%E3%81%AB-%E6%8A%B9%E8%8C%B6%E3%83%A9%E3%83%86%E3%81%AB%E3%82%82-%E6%B0%97%E3%81%AB%E3%81%9B%E3%81%9A%E3%81%9F%E3%81%A3%E3%81%B7%E3%82%8A%E4%BD%BF%E3%81%A3%E3%81%A6%E4%B8%8B%E3%81%95%E3%81%84-%E6%99%AE%E6%AE%B5%E4%BD%BF%E3%81%84%E7%94%A8100g/dp/B0DKSR1Q8J/?th=1,¥32/cup (2g),
TRUE,緑茶粉末,2260,200,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥4,880",TRUE,¥4.9,https://www.amazon.co.jp/%E7%B2%89%E6%9C%AB%E8%8C%B6-%E6%A5%AD%E5%8B%99%E7%94%A8-%E7%B2%89%E6%9C%AB%E7%B7%91%E8%8C%B6-%E5%A4%A7%E5%AE%B9%E9%87%8F-%E5%B1%B1%E5%9F%8E%E7%89%A9%E7%94%A3/dp/B09X9L362C/,"¥2.4/cup (100ml, 0.5g)",
TRUE,緑茶茶葉 伊藤園,2261,,TRUE,TRUE,FALSE,,TRUE,150,g,¥360,TRUE,¥2.4,https://www.amazon.co.jp/dp/B002PH34U4,"¥4.8/cup (100ml, 2g)",
TRUE,綾鷹緑茶ボトル,2261,,TRUE,TRUE,FALSE,,TRUE,16000,ml,"¥1,472",TRUE,¥0.1,https://www.amazon.co.jp/%E3%80%90Amazon-co-jp%E9%99%90%E5%AE%9A%E3%80%91CCL-%E7%B6%BE%E9%B7%B9-%E8%8C%B6%E8%91%89%E3%81%AE%E3%81%82%E3%81%BE%E3%81%BF-%E3%83%9A%E3%83%83%E3%83%88%E3%83%9C%E3%83%88%E3%83%AB-2LPET%C3%978%E6%9C%AC/dp/B0BYZ3HZCP/,¥9.2/cup (100ml),
TRUE,伊藤園 一番摘みのおーいお茶 1000,,,TRUE,TRUE,FALSE,,TRUE,100,g,¥910,TRUE,¥9.1,https://www.amazon.co.jp/dp/B0BCV4D681,"¥36.4/cup (200ml, 4g)",
TRUE,煎茶茶葉,2263,100,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥1,379",TRUE,¥1.4,https://www.amazon.co.jp/%E3%81%8A%E8%8C%B6%E3%81%AE%E4%B8%B8%E5%B9%B8-%E3%81%8A%E5%BE%B3%E7%94%A8%E9%9D%99%E5%B2%A1%E7%85%8E%E8%8C%B6-1000g/dp/B09JSSY562/,"¥1.3/cup (100ml, 1g)",まずいらしい
FALSE,煎茶ティーバッグ,2263,200,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥2,798",TRUE,¥2.8,https://www.amazon.co.jp/%E6%A5%AD%E5%8B%99%E7%94%A8%E3%83%86%E3%82%A3%E3%83%BC%E3%83%90%E3%83%83%E3%82%B0-%E5%A4%A7%E5%AE%B9%E9%87%8F-10gx100p-%E6%B0%B4%E3%81%A0%E3%81%97%E7%85%AE%E5%87%BA%E3%81%97%E5%85%BC%E7%94%A8-%E5%9B%BD%E7%94%A3%E7%85%8E%E8%8C%B6/dp/B09ZXYKCX7/?th=1,"¥1.4/cup (100ml), 100 bags, 200L",
FALSE,煎茶ティーバッグ,2263,55.55555556,TRUE,TRUE,FALSE,,TRUE,90,g,"¥1,080",TRUE,¥12.0,https://www.amazon.co.jp/%E4%BC%8A%E8%97%A4%E5%9C%92-%E3%81%8A%E3%83%BC%E3%81%84%E3%81%8A%E8%8C%B6-%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%86%E3%82%A3%E3%83%BC%E3%83%90%E3%83%83%E3%82%B0-%E5%AE%87%E6%B2%BB%E6%8A%B9%E8%8C%B6%E5%85%A5%E3%82%8A%E7%B7%91%E8%8C%B6-50%E8%A2%8B/dp/B004M89V6K/?th=1,"¥10.8/cup, 1 cups per bag",
TRUE,煎茶茶葉 八女茶,,,TRUE,TRUE,FALSE,,TRUE,300,g,"¥1,242",TRUE,¥4.1,https://www.amazon.co.jp/dp/B08LK6DL4S,"¥14.49/cup (140ml, 3.5g)",
TRUE,深蒸し茶 二番茶,,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥3,480",TRUE,¥3.5,https://www.amazon.co.jp/dp/B09DFLQ7B6,,
TRUE,ほうじ茶,,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥1,351",TRUE,¥1.4,https://www.amazon.co.jp/dp/B007Y1HPX8,,
TRUE,ほうじ茶,,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥2,500",TRUE,¥2.5,https://www.amazon.co.jp/dp/B01MXSU9LV,"¥5.56/cup (150ml, 2.25g)",
TRUE,ほうじ茶,,,TRUE,TRUE,FALSE,,TRUE,300,g,¥947,TRUE,¥3.2,https://www.amazon.co.jp/dp/B004GJDRX8,"¥12.6/cup (150ml, 4g)",
TRUE,ウーロン茶葉,2266,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥2,390",TRUE,¥2.4,https://www.amazon.co.jp/dp/B008PC0E74,"¥9.56/cup (150ml, 4g, 一煎), estimate",
TRUE,ウーロン茶葉 凍頂烏龍茶,2266,,TRUE,TRUE,FALSE,,TRUE,80,g,¥810,TRUE,¥10.1,https://www.amazon.co.jp/dp/B008S5NF2Y,"¥13.5/cup (150ml, 4g, 三煎)",
FALSE,紅茶葉,2268,75,TRUE,TRUE,FALSE,,,1000,g,"¥2,280",TRUE,¥2.3,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%82%A2%E3%83%BC%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC-%E3%82%A2%E3%83%83%E3%82%B5%E3%83%A0CTC-1kg-%E3%80%90500g%C3%972%E8%A2%8B%E3%80%91/dp/B004CZ1UUS/,"¥4.5/cup (2g, 300ml)",
FALSE,アッサムCTC,2268,75,TRUE,TRUE,FALSE,,,1000,g,"¥2,380",TRUE,¥2.4,https://www.amazon.co.jp/%E3%82%A2%E3%83%83%E3%82%B5%E3%83%A0-CTC%E8%A3%BD%E6%B3%95-%E3%82%A4%E3%83%B3%E3%83%89%E7%94%A3-%E3%83%9F%E3%83%AB%E3%82%AF%E3%83%86%E3%82%A3%E3%83%BC%E7%94%A8-MITTAL/dp/B0CTQQ8S5W,¥4.75/cup (2g),香り微妙、ミルクティー用
TRUE,アッサムCTC,2268,75,TRUE,TRUE,FALSE,,,1000,g,"¥3,200",TRUE,¥3.2,https://www.amazon.co.jp/%E3%82%A2%E3%83%83%E3%82%B5%E3%83%A0CTC-1kg-%E3%82%A4%E3%83%B3%E3%83%89%E7%94%A3-Assam-%E3%83%9F%E3%83%AB%E3%82%AF%E3%83%86%E3%82%A3%E3%83%BC%E7%94%A8/dp/B0BC5R3RC4,¥6.4/cup (2g),
FALSE,神戸紅茶スモールリーフ,2268,,TRUE,TRUE,FALSE,,,1000,g,"¥4,320",TRUE,¥4.3,https://shop.kobetea.co.jp/shopdetail/000000000118/,"¥8.64/cup, 500 cups (2g)",
TRUE,日東紅茶 茶葉,2268,60,TRUE,TRUE,FALSE,,,135,g,¥519,TRUE,¥3.8,https://www.amazon.co.jp/%E6%97%A5%E6%9D%B1%E7%B4%85%E8%8C%B6-%E3%81%93%E3%81%8F%E5%91%B3%E3%81%AE%E3%81%82%E3%82%8B%E7%B4%85%E8%8C%B6-135g/dp/B00U7F865O/,"¥9.6/cup (2.5g, 150ml)",
FALSE,リプトン紅茶ティーバッグ,2268,75,TRUE,TRUE,FALSE,,,100,g,¥566,TRUE,¥5.7,https://www.amazon.co.jp/%E3%83%AA%E3%83%97%E3%83%88%E3%83%B3-3105979-%E3%82%A4%E3%82%A8%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%99%E3%83%AB-50-2-0g%C3%9750P/dp/B0036TFXHM/,"¥11/cup, 50 cups (2g)",
TRUE,紅茶葉 Ahmad Tea,2268,100,TRUE,TRUE,FALSE,,FALSE,250,g,"¥1,767",TRUE,¥7.1,https://www.amazon.co.jp/AHMAD-TEA-%E3%82%A2%E3%83%BC%E3%83%9E%E3%83%83%E3%83%89%E3%83%86%E3%82%A3%E3%83%BC-%E3%82%A2%E3%83%BC%E3%83%AB%E3%82%B0%E3%83%AC%E3%82%A4-%E7%B4%99%E7%AE%B1%E5%85%A5%E3%82%8A/dp/B0CHXTHT32/,"¥11/cup, 160 cups (1.5g)",
TRUE,神戸紅茶アールグレイ,2268,75,TRUE,TRUE,FALSE,,,1000,g,"¥7,560",TRUE,¥7.6,https://shop.kobetea.co.jp/shopdetail/000000000119/,¥15 cup (2g),
FALSE,紅茶ティーバッグ,2268,75,TRUE,TRUE,FALSE,,,200,g,"¥1,523",TRUE,¥7.6,https://www.amazon.co.jp/AHMAD-TEA-%E3%82%A2%E3%83%BC%E3%83%9E%E3%83%83%E3%83%89%E3%83%86%E3%82%A3%E3%83%BC-%E3%82%A2%E3%83%BC%E3%83%AB%E3%82%B0%E3%83%AC%E3%82%A4-100P/dp/B00OTKU4BC/?th=1,"¥15/cup, 100 cups (2g)",
TRUE,午後の紅茶ボトル,2268,,TRUE,TRUE,FALSE,,TRUE,18000,ml,"¥1,962",TRUE,¥0.1,https://www.amazon.co.jp/%E3%82%AD%E3%83%AA%E3%83%B3-%E5%8D%88%E5%BE%8C%E3%81%AE%E7%B4%85%E8%8C%B6-%E3%81%8A%E3%81%84%E3%81%97%E3%81%84%E7%84%A1%E7%B3%96-PET-%C3%979%E6%9C%AC/dp/B07QCRKCWY/?th=1,¥15/cup (140ml),
TRUE,リプトン紅茶 茶葉,2268,50,TRUE,TRUE,FALSE,,,110,g,¥918,TRUE,¥8.3,https://www.amazon.co.jp/%E3%83%AA%E3%83%97%E3%83%88%E3%83%B3%E7%B4%85%E8%8C%B6-%E3%83%AC%E3%83%A2%E3%83%B3%E3%83%86%E3%82%A3%E3%83%BC%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-400g-%C3%973%E8%A2%8B-%E7%B2%89%E6%9C%AB/dp/B004WB649E/,"¥25/cup (3g, 150ml)",
TRUE,ネスカフェ インスタントコーヒー,2270,,TRUE,TRUE,FALSE,,,120,g,¥866,TRUE,¥7.2,https://www.amazon.co.jp/%E3%83%8D%E3%82%B9%E3%82%AB%E3%83%95%E3%82%A7-RSC-%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%89%E3%83%96%E3%83%AC%E3%83%B3%E3%83%89-120g/dp/B074MX813G/?th=1,"¥14/cup, 60 cups",インスタントの中では一番ましらしい
TRUE,ネスカフェ インスタントコーヒー,2270,,TRUE,TRUE,FALSE,,TRUE,400,g,"¥3,030",TRUE,¥7.6,https://www.amazon.co.jp/dp/B0DWCPZSPC/?th=1,"¥15/cup, 200 cups (2g)",
TRUE,AGF インスタントコーヒー,2270,,TRUE,TRUE,FALSE,,TRUE,200,g,"¥1,968",TRUE,¥9.8,https://www.amazon.co.jp/AGF-%E3%83%96%E3%83%AC%E3%83%B3%E3%83%87%E3%82%A3-%E3%82%A4%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%88%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E6%B0%B4%E3%81%AB%E6%BA%B6%E3%81%91%E3%82%8B%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E3%82%AB%E3%83%95%E3%82%A7%E3%82%AA%E3%83%AC/dp/B09S3FDYB4/,¥19/cup (2g),
TRUE,スティックコーヒー,,140,TRUE,TRUE,FALSE,,TRUE,100,pack,"¥2,448",TRUE,¥24.5,https://www.amazon.co.jp/AGF-%E3%83%96%E3%83%AC%E3%83%B3%E3%83%87%E3%82%A3-%E3%82%B9%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF-%E3%80%90%E3%82%A4%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%88%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E3%80%91-%E3%82%B9%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF%E3%82%BF%E3%82%A4%E3%83%97%E3%80%91/dp/B0753ZSH9P/?th=1,¥24/cup,
TRUE,ボトルコーヒー,2270-1,,TRUE,TRUE,FALSE,,TRUE,10800,ml,"¥2,333",TRUE,¥0.2,https://www.amazon.co.jp/%E3%83%8D%E3%82%B9%E3%82%AB%E3%83%95%E3%82%A7-%E3%83%9C%E3%83%88%E3%83%AB%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E3%83%A9%E3%83%99%E3%83%AB%E3%83%AC%E3%82%B9-%C3%9712%E6%9C%AC%E3%80%90%E3%82%A2%E3%82%A4%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E3%80%91%E3%80%90%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E3%83%9A%E3%83%83%E3%83%88%E3%83%9C%E3%83%88%E3%83%AB%E3%80%91/dp/B09YCWG51F/,¥30/cup (140 mL),
TRUE,ドリップコーヒー,2269,140,TRUE,TRUE,FALSE,,,100,pack,"¥3,481",TRUE,¥34.8,https://www.amazon.co.jp/%E8%81%B7%E4%BA%BA%E3%81%AE%E7%8F%88%E7%90%B2-%E3%83%89%E3%83%AA%E3%83%83%E3%83%97%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E6%B7%B1%E3%81%84%E3%82%B3%E3%82%AF%E3%81%AE%E3%82%B9%E3%83%9A%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%96%E3%83%AC%E3%83%B3%E3%83%89-100%E6%9D%AF-700g/dp/B01DBBS7X6/,¥34/cup,
TRUE,ドリップコーヒー,2269,140,TRUE,TRUE,FALSE,,,18,pack,¥712,TRUE,¥39.6,,¥39/cup,
TRUE,バンホーテンココア,2272,,TRUE,TRUE,FALSE,,,200,g,"¥2,041",TRUE,¥10.2,https://www.amazon.co.jp/%E3%83%90%E3%83%B3%E3%83%9B%E3%83%BC%E3%83%86%E3%83%B3-%E3%83%94%E3%83%A5%E3%82%A2%E3%82%B3%E3%82%B3%E3%82%A2-200g/dp/B000FQ5K2C/,"¥40/cup (4g, 150ml)",
TRUE,creatine monohydrate,,,TRUE,TRUE,FALSE,,,1000,g,"¥3,980",TRUE,¥4.0,https://www.amazon.co.jp/dp/B086GGFNQ2/?th=1,,
TRUE,creatine monohydrate,,,TRUE,TRUE,FALSE,,,610,g,"¥3,980",TRUE,¥6.5,https://www.amazon.co.jp/%E3%82%AF%E3%83%AC%E3%82%A2%E3%83%81%E3%83%B3-%E3%83%A2%E3%83%8E%E3%83%8F%E3%82%A4%E3%83%89%E3%83%AC%E3%83%BC%E3%83%88-610000mg-%E3%83%8F%E3%83%AB%E3%82%AF%E3%83%95%E3%82%A1%E3%82%AF%E3%82%BF%E3%83%BC-122%E9%A3%9F%E5%88%86/dp/B088LHY318?th=1,,
TRUE,creatine monohydrate,,,TRUE,TRUE,FALSE,,,300,g,"¥3,750",TRUE,¥12.5,https://www.amazon.co.jp/Kentai-%E3%82%B1%E3%83%B3%E3%82%BF%E3%82%A4-%E3%82%AF%E3%83%AC%E3%82%A2%E3%83%81%E3%83%B3%E3%83%91%E3%82%A6%E3%83%80%E3%83%BC-%E4%B8%A6%E8%A1%8C%E8%BC%B8%E5%85%A5%E5%93%81-%E6%B5%B7%E5%A4%96%E7%9B%B4%E9%80%81%E5%93%81/dp/B002DYIZEE,,
TRUE,DHC ビタミンC,EXTRA_1,,TRUE,TRUE,FALSE,,TRUE,104.04,g,¥631,TRUE,¥6.1,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-2140-%E3%83%8F%E3%83%BC%E3%83%89%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB-%E5%BE%B3%E7%94%A890%E6%97%A5%E5%88%86/dp/B01FW9LG74/?th=1,,
TRUE,DHC ビタミンBミックス,EXTRA_2,,TRUE,TRUE,FALSE,,TRUE,36,g,¥616,TRUE,¥17.1,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-32169-%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3B%E3%83%9F%E3%83%83%E3%82%AF%E3%82%B9-%E5%BE%B3%E7%94%A890%E6%97%A5%E5%88%86/dp/B01N47PAGY/?th=1,,
TRUE,DHC マルチミネラル,EXTRA_3,,TRUE,TRUE,FALSE,,TRUE,121.5,g,"¥1,338",TRUE,¥11.0,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-2151-%E3%83%9E%E3%83%AB%E3%83%81%E3%83%9F%E3%83%8D%E3%83%A9%E3%83%AB-%E5%BE%B3%E7%94%A890%E6%97%A5%E5%88%86/dp/B01MSSWA5K/,,
TRUE,DHC マルチビタミン,EXTRA_4,,TRUE,TRUE,FALSE,,TRUE,32.4,g,"¥1,080",TRUE,¥33.3,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-2144-%E3%83%9E%E3%83%AB%E3%83%81%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3-%E5%BE%B3%E7%94%A890%E6%97%A5%E5%88%86/dp/B00GX1E3R6/,,
TRUE,DHC ビタミンD,EXTRA_5,,TRUE,TRUE,FALSE,,TRUE,18,g,"¥1,334",TRUE,¥74.1,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-%E3%80%90%E3%82%BB%E3%83%83%E3%83%88%E3%80%91%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3D-30%E6%97%A5%E5%88%86-4%E5%80%8B/dp/B08GQJSV72/,,
TRUE,DHC ビタミンA,EXTRA_6,,TRUE,TRUE,FALSE,,TRUE,9.9,g,"¥1,734",TRUE,¥175.2,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-%E5%A4%A9%E7%84%B6%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3A-30%E6%97%A5%E5%88%86/dp/B004BRR5MO/?th=1,,
TRUE,DHC ビタミンE,EXTRA_7,,TRUE,TRUE,FALSE,,TRUE,45.9,g,"¥1,140",TRUE,¥24.8,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-32453-%E5%A4%A9%E7%84%B6%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3E-%E5%BE%B3%E7%94%A890%E6%97%A5%E5%88%86/dp/B01NAAVGN0/,,
TRUE,DHC ビタミンK,EXTRA_8,,TRUE,TRUE,FALSE,,TRUE,24.3,g,¥894,TRUE,¥36.8,https://www.amazon.co.jp/DHC-%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%A8%E3%82%A4%E3%83%81%E3%83%BB%E3%82%B7%E3%83%BC-%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3K-30%E6%97%A5%E5%88%86/dp/B004BRR66Y/,,
TRUE,DHC 亜鉛,EXTRA_9,,TRUE,TRUE,FALSE,,TRUE,22.41,g,¥921,TRUE,¥41.1,https://www.amazon.co.jp/90%E6%97%A5%E5%88%86%E3%82%BB%E3%83%83%E3%83%88-DHC-%E4%BA%9C%E9%89%9B-30%E6%97%A5%E5%88%86-3%E5%80%8B/dp/B092Q7R1ZR/?th=1,,
